SPECTRA_factor,mean,std,dip_statistic,dip_p_value,skewness,kurtosis,cell_type,ANOVA statistic (Batch Effect),ANOVA Pval (Batch Effect),Kruskal-Wallis statistic (Batch Effect),Kruskal-Wallis Pval (Batch Effect),Proportion of Variance (Batch Effect),significant_batch_effect
580-X-CD8_T-X-CD8-T_terminal-exhaustion,1.0186513224223432e-05,0.0003135224381536,0.0001133472962886,1.0,77.35126158441142,10591.14388837861,CD8_T,1.3446719441099917,0.4531235315495772,12.35527475756686,0.401836184029618,0.15923317720445926,False
581-X-CD8_T-X-581,1.1793828959584568e-05,0.0001635941900567,0.0006255236888473,0.7966338893423868,21.50685608265553,651.6208541471029,CD8_T,1.3438239240812495,0.4532046164596272,17.65662650602411,0.18207974315515965,0.1591487383161495,False
582-X-CD8_T-X-582,1.9592973898479844e-05,0.0005938854471951,3.488190723061586e-05,1.0,44.43263031339729,2458.0292989449013,CD8_T,1.1197240914033129,0.5534252757543688,16.766529532765162,0.20844908817559368,0.13622404827120518,False
583-X-CD8_T-X-583,2.1094983184005687e-05,0.0004041341019945,5.326941023257876e-05,1.0,26.469754727607324,876.6798089716772,CD8_T,1.2120809288889798,0.5076417630173193,18.521745518660055,0.1663604482242669,0.14582159861754262,False
584-X-CD8_T-X-584,1.9030441557067564e-05,0.0002548169786292,0.0001580690619621,1.0,29.24714948623073,1547.8081269201823,CD8_T,1.5251496153535307,0.3892926571496225,19.627240669997093,0.1538099759882128,0.1768258735638196,False
585-X-CD8_T-X-585,2.111632378646525e-05,0.0004942783701961,3.286720340501106e-05,1.0,43.732239812794056,2915.9665886643866,CD8_T,1.3730752416233334,0.4441363013030962,11.66287099617989,0.4431000399365693,0.16205158132884342,False
586-X-CD8_T-X-586,1.2948397030598596e-05,0.0002596985935358,0.0002976859050644,1.0,44.581637571003775,2880.393273255057,CD8_T,0.962720709079931,0.6438906715108902,13.420878636497207,0.33808141469516706,0.11940395107519368,False
587-X-CD8_T-X-587,1.7416396445808755e-05,0.0004194689426294,7.61075697639465e-05,1.0,40.73294485611657,2208.273308686996,CD8_T,1.7221192848342715,0.32339637870222115,17.280634734058196,0.19406730136413589,0.19520471546952364,False
588-X-CD8_T-X-588,1.5923125237563135e-05,0.0002543788765419,0.0002911358841964,1.0,29.969913140640216,1251.5423734773408,CD8_T,1.6348585816602004,0.35353831753969517,23.319717895974122,0.11890540086661358,0.1871648597829353,False
589-X-CD8_T-X-589,2.33482506850518e-05,0.0005009440639067,3.143301810843779e-05,1.0,30.6706751681194,1200.5283851527831,CD8_T,1.7049621524687368,0.3291051252073649,20.31479576843958,0.14585947382124523,0.19363651120189074,False
590-X-CD8_T-X-590,1.4688943908546848e-05,0.0002359631979397,0.0006359650498053,0.7707043861029723,31.67212517508605,1490.118421306463,CD8_T,1.2302704966172178,0.49506811272444584,15.224213928886286,0.2617649261673655,0.147686740438598,False
591-X-CD8_T-X-591,3.554092683421887e-05,0.0006091022801375,5.586241432629567e-05,1.0,23.97842310241204,732.3449563146753,CD8_T,1.1607218074350885,0.5383121835159558,12.186746987951835,0.411246617381936,0.14051094256562147,False
592-X-CD8_T-X-592,1.6629139786925914e-05,0.0003589377230001,2.761917598978509e-05,1.0,31.332720000105866,1242.685105800792,CD8_T,1.2860049791301604,0.4762770841769058,17.759330002938555,0.17969664826780896,0.1533513254917661,False
593-X-CD8_T-X-all_type-I-ifn-response,1.858853938663312e-05,0.0004091327341794,0.0001181493072495,1.0,75.90826994376698,11337.271405793286,CD8_T,1.4187271983208956,0.429993843617055,20.563914193358812,0.1441200288383562,0.1665421565090777,False
594-X-CD8_T-X-594,9.438492710445526e-06,0.0025141020690182,0.0001882900408925,1.0,509.3229710118964,260028.09343016768,CD8_T,0.9600539137648193,0.6454575467183032,23.618277990008778,0.11877813023684015,0.11911259205416184,False
595-X-CD8_T-X-595,2.207367330971584e-05,0.0004713574783155,4.461470535562053e-05,1.0,31.036112870121645,1226.047583325674,CD8_T,1.4254416876680347,0.4271358797798108,19.927343520423165,0.14998308703162502,0.16719857338651695,False
596-X-CD8_T-X-596,2.7270381031372085e-05,0.0006214621072473,4.493223516121997e-05,1.0,38.12247937521246,2102.5270772975523,CD8_T,1.6371815628690016,0.35353831753969517,16.76711724948575,0.20844908817559368,0.18738097074995488,False
597-X-CD8_T-X-597,1.947146911197276e-05,0.0004653389036305,3.358786732921487e-05,1.0,44.36369793534483,3402.60252713641,CD8_T,1.051892193817436,0.5909101567190724,12.786218042903329,0.37469679911279874,0.1290365682970161,False
598-X-CD8_T-X-598,1.9837388594835302e-05,0.0003664402272771,6.539978287876396e-05,1.0,27.46802650356257,973.74639083242,CD8_T,1.363758858121614,0.44764048740798174,13.932486041727884,0.3125309035960323,0.1611292194144904,False
599-X-CD8_T-X-599,6.808330003831236e-05,0.0010631334342209,8.185141846402636e-05,1.0,23.17094852453092,695.6896357278886,CD8_T,1.7717800092828937,0.3067997348582044,17.37231854246255,0.19042808310986772,0.1997096419691438,False
600-X-CD8_T-X-600,1.818788307003869e-05,0.0003397505850824,6.782087223380855e-05,1.0,28.13988724366109,1061.8253460114724,CD8_T,2.3812728014148563,0.17296316400834183,18.75580370261531,0.1655255048884073,0.25115539350998395,False
601-X-CD8_T-X-601,1.4140904418070609e-05,0.0001911956810594,0.0003238663620604,1.0,21.46138269997458,638.1214249724395,CD8_T,1.4369584840935306,0.4201655381128917,19.523582133411708,0.1538656071981694,0.16832206537854677,False
602-X-CD8_T-X-602,2.554562935102251e-05,0.000318056695646,0.0003348705220806,1.0,18.92840328358772,496.6999224847542,CD8_T,1.6457807532514277,0.34907813064584875,15.574640023508664,0.2455997209011562,0.18817996925426858,False
603-X-CD8_T-X-603,1.4583553365139797e-05,0.0003802024688561,5.200066984822605e-05,1.0,77.77139535921839,13382.209719895704,CD8_T,1.4908822372230333,0.39992645350755596,20.804143402879788,0.14186952153411447,0.17354239018237952,False
604-X-CD8_T-X-604,2.2279584362936825e-05,0.0004649751978575,6.72246529146351e-05,1.0,53.61274766385843,5922.985051064664,CD8_T,1.1236511693779696,0.5519143502990976,13.747134880987403,0.3223224856473712,0.1366365311751133,False
605-X-CD8_T-X-605,2.3276498849025858e-05,0.0004129179517613,6.509344510271015e-05,1.0,26.501072053068423,943.601331215376,CD8_T,1.123322253201642,0.5519143502990976,21.10402585953568,0.13838119870895896,0.13660199839113582,False
606-X-CD8_T-X-606,2.242065099371904e-05,0.0003336250191736,0.0003231103733938,1.0,23.864328361324944,766.1761781292408,CD8_T,1.6223749189685814,0.3563262803776763,15.975095503967111,0.23285825003647015,0.1860015115195744,False
607-X-CD8_T-X-607,2.189794259567296e-05,0.0004430960441592,5.069631320490006e-05,1.0,36.15750708042869,1994.2483418163736,CD8_T,1.2138170765097018,0.507036886516752,13.626579488686502,0.327408432757913,0.14599997393968225,False
608-X-CD8_T-X-608,1.4714295829308356e-05,0.0001863757356196,0.0005835036556454,0.8823323838368677,23.396049624544307,892.5402544305257,CD8_T,1.4108748774086541,0.4329681670337752,17.93593887746107,0.17549168404728752,0.16577318991654943,False
609-X-CD8_T-X-609,3.590470124860143e-05,0.0012069444620553,4.410815903013929e-05,1.0,50.894653215060735,3067.2487075334407,CD8_T,0.7269816006101262,0.7527828689539198,16.17389068468998,0.22872571607839443,0.09288147560656804,False
610-X-CD8_T-X-610,1.6787496052326183e-05,0.0002402171565328,0.0006733409316222,0.6763607364482189,23.26622500101536,746.3462694646175,CD8_T,1.2467751131368014,0.48850963043814755,14.36813106082866,0.29543974850791255,0.14937207439248365,False
611-X-CD8_T-X-CD8-T_progenitor-exhaustion_UP,1.778887590823639e-05,0.0005026297610917,8.089603186903833e-05,1.0,68.24089252259297,7250.469533411901,CD8_T,1.0122016502336983,0.6087614372507326,22.829341757273028,0.12400567084015329,0.12477520824504389,False
612-X-CD8_T-X-612,2.107134504135014e-05,0.0003803674402707,8.668336031563404e-05,1.0,27.31770410217627,993.8104117222996,CD8_T,1.703276016235209,0.3292474704844641,18.57992947399356,0.1662645790621258,0.19348206430128817,False
613-X-CD8_T-X-613,1.1587738872771752e-05,0.0001865461014912,0.0008905240637313,0.2000580242103158,39.08972737985581,2544.5408838821413,CD8_T,1.2471616231906064,0.48850963043814755,16.65611225389364,0.2119685779793509,0.14941146218202653,False
614-X-CD8_T-X-614,3.617939482920701e-05,0.0004762343816433,0.0001361192883658,1.0,20.411673659231017,554.8203284585677,CD8_T,1.250176753325937,0.4882947240801813,18.227299441669118,0.17140932050775035,0.14971859761267717,False
615-X-CD8_T-X-615,1.2539175426124097e-05,0.0001837562614071,0.0007556855897422,0.4631234856513971,25.828473433094057,953.2871799869374,CD8_T,1.406404619050351,0.4339094500174879,19.290699382897458,0.1590395872725675,0.16533478973015994,False
616-X-CD8_T-X-p-DC_CpG-TLR9_response,1.311989729492742e-05,0.0002149844091487,0.0005882397493243,0.8727433487257681,34.294504295330526,2103.373748562324,CD8_T,1.3204391810405764,0.4624230406653777,15.625330590655324,0.24338570008375252,0.15681357618658082,False
617-X-CD8_T-X-617,2.2129092276876472e-05,0.0003371706375385,9.892008509287127e-05,1.0,24.80242818750103,905.5240382155838,CD8_T,1.468489976253252,0.4045253044774186,12.807375844842795,0.37469679911279874,0.17138258670116102,False
618-X-CD8_T-X-CD8-T_tumor-reactive-like_UP,1.6447383366065656e-05,0.0008130056705169,0.0001332558656253,1.0,112.78901245412422,16517.604527804324,CD8_T,0.8943927096951338,0.6695341982376857,20.995665589186046,0.13838119870895896,0.11187750491797413,False
619-X-CD8_T-X-619,2.4164576485850712e-05,0.0005662438969299,0.0005257809302691,0.9608660287357464,56.11411714826718,4945.572071114132,CD8_T,1.7784392729376652,0.3035858989604714,22.628048780487802,0.12400567084015329,0.20030989887586645,False
620-X-CD8_T-X-620,2.514211857546205e-05,0.0004170718670416,7.812666149476676e-05,1.0,23.297585157151115,700.7290048052308,CD8_T,1.4010923088976155,0.43559107227708,18.98875991771962,0.16058178417634608,0.164813209642621,False
621-X-CD8_T-X-621,1.7980614828407875e-05,0.0003993143726633,2.9127005360497776e-05,1.0,35.552518487273474,1721.857980103803,CD8_T,1.6035816855870426,0.3602553639407254,19.672200999118388,0.1538099759882128,0.18424388298010022,False
622-X-CD8_T-X-622,3.218247403233885e-05,0.0004639888296677,7.347999597313595e-05,1.0,19.9983606030782,508.100326874304,CD8_T,1.590532686500969,0.3639016837556929,23.40934469585659,0.11890540086661358,0.18301900975201996,False
623-X-CD8_T-X-623,1.2518499787201607e-05,0.0002625830373944,0.000156848888477,1.0,36.82834272253909,1813.503639950498,CD8_T,2.879039900817926,0.10441149869347115,20.747061416397344,0.14265571021449489,0.2885087071935595,False
624-X-CD8_T-X-624,1.5457288110613872e-05,0.0002218029343901,0.0007841156307868,0.3951888286692572,25.81929550237415,987.518017890986,CD8_T,1.329701420373342,0.4586994424852323,17.977372906259234,0.1747965293742927,0.15774003776215015,False
625-X-CD8_T-X-625,1.913565981632348e-05,0.0002631147562765,0.0001641806382509,1.0,23.681892075115087,910.1068890212616,CD8_T,1.4863958868132343,0.4008730267079622,15.637452248016473,0.24338570008375252,0.17311057007003403,False
626-X-CD8_T-X-626,1.5598916237602843e-05,0.0001890993280406,0.0006167039482951,0.8151126889792211,17.554437244755047,395.5393903707769,CD8_T,1.4363028451695052,0.42033539399225706,17.713561563326493,0.18008467568038936,0.1682581875574243,False
627-X-CD8_T-X-all_MHC-I-presentation,4.225421148675537e-05,0.0011341557245533,4.360363840327303e-05,1.0,39.02455759130812,1881.3840419380824,CD8_T,1.007303080898129,0.6122418969785044,20.407875404055233,0.14565733766496497,0.12424638265608538,False
628-X-CD8_T-X-all_MHC-I-presentation,1.864784250938926e-05,0.0005594257053874,4.0302715468506775e-05,1.0,48.40400426970574,2971.4225650240533,CD8_T,1.7928443874792397,0.2998979762777304,24.304804584190435,0.11407459787495611,0.2016052805335817,False
629-X-CD8_T-X-629,1.0580877950167444e-05,0.0003786578597537,0.0002744065223292,1.0,88.7214839397181,13800.98241626702,CD8_T,3.0099633914227404,0.09452125004141464,21.813032618277987,0.1326616480995733,0.29772248176253374,False
630-X-CD8_T-X-630,4.863575634601423e-05,0.0009043294004574,3.987928899612381e-05,1.0,24.62680697683938,728.4393159777513,CD8_T,1.572578778470252,0.3697482226765653,23.166103438142784,0.11890540086661358,0.18132770178740745,False
631-X-CD8_T-X-631,2.558461022414495e-05,0.0004356856707899,7.009755252089327e-05,1.0,26.2812084360877,944.5313477585624,CD8_T,1.8445743920185418,0.2805765070361984,16.222818101675045,0.2268839837213601,0.20622271235895803,False
632-X-CD8_T-X-632,5.4923423592675546e-05,0.0007148620873415,0.0001193449890304,1.0,18.45314463052908,437.045843544375,CD8_T,1.1382122760779607,0.5486696575430735,10.277916544225661,0.5422985465238324,0.13816253307566378,False
633-X-CD8_T-X-633,2.7999736496834816e-05,0.0004507586232775,8.199463715774299e-05,1.0,24.31848068864978,790.5966757304448,CD8_T,1.219645088432519,0.5037568956795445,12.093520423156065,0.4179713237072076,0.14659821127806172,False
634-X-CD8_T-X-634,1.436353185547734e-05,0.0002222258456572,0.0001993587531284,1.0,29.776177963037817,1447.1512652687436,CD8_T,1.6019206720893127,0.3602553639407254,18.090875697913646,0.17286033545629667,0.18408817230744703,False
635-X-CD8_T-X-all_TNF-via-NFkB_signaling,2.8922408568068468e-05,0.0006239075016242,7.765453837067282e-05,1.0,40.61364090815702,2267.27985718157,CD8_T,1.035164632559781,0.595451764162272,16.40596532471352,0.2202084967498502,0.12724568946234832,False
636-X-CD8_T-X-all_transmembrane-transport-ER,2.422954786513332e-05,0.0002762939351511,0.0002156515183004,1.0,15.922243025687276,319.5875157399124,CD8_T,1.4843257790910593,0.4008730267079622,17.603364678225148,0.18404168539108745,0.17291116591898792,False
637-X-CD8_T-X-637,2.565032233338012e-05,0.000273676724717,0.0002305193060228,1.0,14.399793551464729,259.3314760463824,CD8_T,1.3528232779258744,0.4519641376531429,17.30076403173672,0.19341955182220835,0.1600439561369637,False
638-X-CD8_T-X-638,2.5845411507426368e-05,0.0003581848639217,0.0001970753845129,1.0,29.45243655392892,1525.785142871495,CD8_T,2.193135967557152,0.2085379987751225,17.912136350279127,0.17549168404728752,0.23599525232531948,False
639-X-CD8_T-X-639,1.990739446076389e-05,0.0004220209610478,5.3983787582034205e-05,1.0,34.65680026805784,1738.2002314078768,CD8_T,1.4709590996098296,0.4031376517862027,17.727887158389706,0.18008467568038936,0.17162129494665204,False
640-X-CD8_T-X-all_TNF-via-NFkB_signaling,1.4580597217549112e-05,0.0002942174024165,0.0006481060070534,0.7405541986360592,69.1506855291869,9244.399397996018,CD8_T,1.0163476782986245,0.6076882926772973,18.170217455186616,0.17140932050775035,0.12522229438447055,False
641-X-CD8_T-X-CD8-T_terminal-exhaustion,1.554143081269044e-05,0.0002717723567823,0.0004749138747104,0.9904463181597848,34.38819413342218,1857.7205967520704,CD8_T,1.1448073962378817,0.5444677318759878,18.015501028504275,0.17383890189462697,0.13885192718513462,False
642-X-CD8_T-X-642,1.3673026905786551e-05,0.0003904465978211,4.988780163960869e-05,1.0,44.31521366065582,2600.3492529613827,CD8_T,2.143710528042946,0.2178179713764241,12.824125771378249,0.3736976334025881,0.23191017519853108,False
643-X-CD8_T-X-643,2.6142153111284185e-05,0.0007625797460069,3.357261504042177e-05,1.0,53.81557870973697,4379.755510382453,CD8_T,1.5431814007737474,0.380795844434345,20.112327358213292,0.14794449625644507,0.1785432156538563,False
644-X-CD8_T-X-644,1.3680545876965984e-05,0.0001777504075589,0.0007069959166708,0.587233317756205,23.089003566286536,851.8095231579226,CD8_T,1.539242875565715,0.38192597650753274,25.816265060240937,0.11407459787495611,0.1781687235485809,False
645-X-CD8_T-X-645,2.167899898909e-05,0.0004727651668269,4.755971434531729e-05,1.0,30.69215307031953,1169.965807720454,CD8_T,1.3261512689824981,0.45951831562339557,12.975095503967111,0.3652138455337438,0.1573851722629515,False
646-X-CD8_T-X-646,2.8541984929724805e-05,0.0005377338154466,5.99227001867834e-05,1.0,30.41998795311228,1273.0003894753347,CD8_T,1.331042245923995,0.45816278956429946,20.521745518659998,0.1442111322947285,0.15787398605047795,False
647-X-CD8_T-X-647,9.707343565326916e-06,0.0002154312484968,0.0005991742046247,0.8506046658992019,70.07980997690419,8822.9561701931,CD8_T,0.8891660289101322,0.6729387697507734,12.648692330296797,0.38319254185274226,0.11129647646481952,False
648-X-CD8_T-X-648,4.0036757392493904e-05,0.0005060663967493,5.125665705164547e-05,1.0,17.613390077258195,402.7062873634544,CD8_T,1.4105090746686026,0.4329681670337752,15.727152512488999,0.2407251428044744,0.16573733278388258,False
649-X-DC-X-649,1.554585783667193e-05,0.0004578605106712,2.4186602813256145e-05,1.0,50.682801049361,3565.3529012175272,DC,0.813200328740962,0.7103825924170083,6.327192877433983,0.8275996380684947,0.1027650375269025,False
650-X-DC-X-650,4.8078977661426645e-05,0.001012609029795,2.7722447987623543e-05,1.0,29.22990320365484,1022.855182150916,DC,0.8416896834334049,0.6950221321707236,7.399896056684438,0.7554853250204587,0.10598370334076311,False
651-X-DC-X-all_TNF-via-NFkB_signaling,3.1685384470925656e-05,0.0012367371930244,6.793688605186832e-05,1.0,114.11875777503776,19319.33888295551,DC,1.2485633817725468,0.4882947240801813,11.677631507341314,0.4422284000773537,0.14955427954209946,False
652-X-DC-X-652,1.9900824193223296e-05,0.0009117427411007,0.0001481748250333,1.0,81.24099143824625,8410.948441833381,DC,0.6484675761827581,0.7933632211862441,5.083456686657125,0.9018292386302273,0.08368978379363913,False
653-X-DC-X-653,4.203727987138785e-05,0.0026592530772717,1.9863281135694148e-05,1.0,104.31400685305572,13263.239809393282,DC,0.961978231789492,0.6443239853051328,16.091943576738462,0.23083157487989653,0.11932285155475601,False
654-X-DC-X-654,3.4715310307572425e-05,0.0010720613649679,2.330588329326287e-05,1.0,72.10104866421622,8599.915565532285,DC,1.126696129960361,0.5519143502990976,9.507613439707418,0.5997180877532912,0.13695608931720563,False
655-X-DC-X-all_type-II-ifn-response,4.8408991941975975e-05,0.0012845069774625,2.6093305751436453e-05,1.0,42.840472048180175,2559.42642272904,DC,0.4668495890945657,0.9106795533910604,5.112990737616583,0.9001974568446764,0.06169669207742611,False
